x_alaee,lambda_nm,mie_ED_min,mie_ED_max,mie_MD_min,mie_MD_max,mie_EQ_min,mie_EQ_max,mie_MQ_min,mie_MQ_max,table2_ED_min,table2_ED_max,table2_MD_min,table2_MD_max,table2_EQ_min,table2_EQ_max,table2_MQ_min,table2_MQ_max
0.6204552172627844,805.8599333015723,1.602163965303485,1.6376860933055075,1.2317695629309071,1.2617804753310493,2.571114909511322,2.661984695284959,0.13982851844844568,0.14646088429070034,1.6024378955759087,1.637888571403137,1.232307754797601,1.2624622341909844,2.572452644061202,2.6631050412588637,0.1399269969915458,0.14658491382405958
0.6240023647650015,801.2790146849834,1.5866336984537583,1.6224733282306565,1.2529882620394095,1.2833480654939136,2.638138144615682,2.729887314539134,0.1452234340277237,0.15210575502390855,1.5868933288031537,1.6226643656422408,1.2535303804807758,1.2840343482549639,2.639494472295751,2.731022965534887,0.14532485183715937,0.15223344212567672
0.6275495122672184,796.7498822421102,1.5700909209094567,1.6067925962032563,1.2744160007185068,1.3054656645943032,2.7010758806020547,2.794627467399006,0.15098441746910146,0.15818755122129485,1.5703375625126859,1.6069725089748832,1.2749617698925344,1.3061583887137167,2.7024513022646124,2.7957757107258385,0.15108887567763885,0.15831944030662384
0.6310966597694354,792.271662763466,1.5532909977919291,1.5910345543587825,1.29587827348356,1.3277229485042232,2.762976029510843,2.8588451694808623,0.15680587663275258,0.16438031261593283,1.5535249836462905,1.5912033947023982,1.2964276478201606,1.3284226009552693,2.764370672356474,2.860005556992542,0.15691339194788698,0.16451654194898813
0.6346438072716524,787.843502561714,1.5366672594906576,1.5751701277604369,1.3173845426729929,1.3498471872010733,2.824647622662029,2.9221628891302953,0.16272160991217738,0.17064572487458907,1.536888238260513,1.5753279791694268,1.3179374495108338,1.35055253490205,2.826058854813086,2.923334740986019,0.16283220584648056,0.17078611740816513
0.6381909547738693,783.4645669291339,1.5205000000315037,1.5589097109566814,1.3390545773691669,1.3716267178458785,2.885727048623063,2.9821306529325833,0.16898825462497283,0.17709936891729267,1.5207070614381533,1.5590568842139523,1.3396107462449067,1.3723345659941937,2.8871480511238223,2.9833114385977653,0.169102018698017,0.17724346593817497
0.6417381022760863,779.1340396130815,1.5043327405723497,1.5426492941529262,1.3607246120653407,1.3934062484906835,2.9468064745840965,3.0420984167348712,0.1752548993377683,0.1835530129599963,1.5045258846157936,1.5427857892584778,1.3612840429789799,1.3941165970863374,2.948237247434559,3.0432881362095117,0.17537183154955346,0.18370081446818484
0.6452852497783033,774.8511223087495,1.4875781844783926,1.5261292828343018,1.3824912520652228,1.415397485569584,3.004067174148839,3.0994572642511473,0.18178356574272786,0.19038382065926424,1.4877581331055145,1.5262553362787827,1.3830537393342663,1.416110741301418,3.005506008994479,3.100654132183968,0.1819037245010934,0.19053556088356005
0.6488323972805202,770.615034168565,1.470637651116748,1.5094096571797522,1.4043321763910137,1.4374557630192808,3.0601186103547557,3.1548099942954106,0.18851371285349433,0.1973340635164442,1.4708046329440607,1.5095254508118567,1.4048975618565935,1.438172054672095,3.06156496621664,3.1560126378465023,0.1886371430709535,0.19748981662930098
0.6523795447827372,766.425011327594,1.453580773255919,1.4926900315252025,1.4261731007168044,1.4595864627260566,3.1150979907748337,3.2101627243396735,0.1952438599642608,0.20440812685003312,1.4537349806441935,1.492795565344931,1.4267413843789205,1.4603058700221445,3.116551359407119,3.211371143509037,0.19537056164081357,0.20456796107356226
0.6559266922849541,762.2803064443443,1.4361564917134542,1.475593138575427,1.4481247224873834,1.4819458642972914,3.166691931871209,3.2611100744457713,0.20241371412926681,0.2118732022143871,1.4362985321177577,1.4756888072392473,1.4486955170273859,1.482668638991264,3.1681507082870217,3.2623214244707066,0.20254376616478326,0.21203733298683516
0.6594738397871711,758.1801882563873,1.4187322101709894,1.458462927743549,1.4700861203622289,1.5043052658685263,3.2182858729675843,3.3116683690168305,0.20962240046440314,0.2193382775787411,1.4188620835913222,1.4585487661050458,1.470659391574563,1.5050314079603833,3.219750057166924,3.3128823986657325,0.20975580982682507,0.21950670490010807
0.6630209872893881,754.1239411502453,1.401163853851242,1.4412473256450202,1.4920370211445946,1.5265518817610007,3.2668694425584013,3.360914171089877,0.21695811688824643,0.2271130090212061,1.4012817540328695,1.4413234344833543,1.4926125515934694,1.5272803251434768,3.2683354312134347,3.3621299075061133,0.21709488032062352,0.2272856430492236
0.666568134791605,750.1108647450111,1.383539889722719,1.4238036341220615,1.513959883043409,1.5487549663388656,3.314291114375143,3.4066541619695654,0.22463314459010217,0.23500725684469637,1.3836458914445153,1.423870282629408,1.514537091934016,1.549485299531964,3.315757516727759,3.4078690065465334,0.22477325339276327,0.23518406290340124
0.670115282293822,746.1402734891929,1.3658682770334525,1.4063599425991027,1.5358827449422232,1.5709540543921447,3.3608480906658986,3.4523941528492537,0.23230817229195788,0.24299872090389946,1.3659624939503638,1.4064171307754618,1.5364616322745623,1.571686123599107,3.3623141984160787,3.4536081055869534,0.232451626464903,0.2431797007771631
0.673662429796039,742.211496270294,1.3480090481362605,1.3887156546527746,1.557830566730928,1.593137406129867,3.404000328323082,3.4951505816360693,0.24030132093296863,0.25137297389122176,1.3480919277646346,1.388763701236078,1.5584108618389823,1.5938706057759595,3.405463352539508,3.496361997524485,0.24044815706647904,0.25155813460303805
0.677209577298256,738.3238760366652,1.330149819239068,1.3709514917310786,1.5797933043697543,1.61532075786759,3.4471525659802666,3.5361240552416207,0.248484576352079,0.2597472268785443,1.330221361578905,1.370990587196815,1.5803748455054647,1.6160550879528126,3.4486125066629385,3.5373319512346364,0.2486348163122427,0.2599365684289133
0.6807567248004729,734.4767694311768,1.3121540433496328,1.3531873288093839,1.6017560420085792,1.6375472160538376,3.487573080046589,3.5770975288471694,0.2566678317711888,0.268475886160132,1.3122147059576208,1.3532174731575533,1.6023388291719458,1.63828240712389,3.48902822209374,3.5783019049447846,0.2568214755580059,0.2686694649558483
0.68430387230269,730.669546436285,1.2940950512600835,1.3351509565372466,1.6237207443330866,1.659793630929219,3.526728907265294,3.6135923256928497,0.26536463826743073,0.27736862242980626,1.2941450459680228,1.335172664479334,1.6243043520031972,1.66052955823674,3.5281784566483285,3.6147908871870875,0.2655217345077917,0.27756646458512674
0.6878510198049068,726.9015900300817,1.276012801660851,1.3171088832839737,1.6456854878047316,1.681987781010745,3.5651704620592453,3.649993323954154,0.27407220025388074,0.28633559705118045,1.2760522130430658,1.3171221655997727,1.6462699070697449,1.6827242106945008,3.5666137337273964,3.6511860227860957,0.27423274996619657,0.2865376690666035
