x_alaee,lambda_nm,source,n,kappa,mie_ED,mie_MD,mie_EQ,mie_MQ,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.3045226130653267,1641.9141914191416,olmon,0.3553082508250824,11.243399339933992,0.9932414206581104,0.06979688959791962,0.0035543820930449064,0.00041344758941873165,0.9933489718555433,0.06980822584830455,0.003554952519904395,0.000413546591098875,0.00010755119743288688,1.1336250384935687e-05,5.704268594883787e-07,9.900168014337005e-08,0.00010828303692935468,0.00016241770156579552,0.00016048552028341873,0.00023945400258000555
0.30854271356783924,1620.5211726384362,olmon,0.347587622149837,11.103127035830617,1.0421792493405375,0.07437142532288858,0.004057548600096161,0.00046668967800648424,1.0422918766671099,0.07438350591523611,0.004058200323124511,0.0004668014385066314,0.00011262732657235652,1.2080592347529784e-05,6.517230283498154e-07,1.1176050014713619e-07,0.00010806905495731566,0.00016243593954373033,0.0001606198945674662,0.00023947497751510883
0.3125628140703518,1599.6784565916396,olmon,0.34008424437299023,10.957749196141478,1.091041274904944,0.07912856903696747,0.004625078067275155,0.0005254401130885509,1.0911585988214572,0.0791413901850169,0.004625819586576543,0.0005255656699944026,0.00011732391651309015,1.282114804943002e-05,7.41519301387765e-07,1.255569058517458e-07,0.0001075338937322164,0.00016202931767210661,0.00016032579139245272,0.0002389556920458908
0.31658291457286436,1579.3650793650793,olmon,0.33287142857142854,10.816190476190476,1.139428026474984,0.0841009164693801,0.005263633577504389,0.0005905283386427304,1.1395499412344359,0.08411450925744636,0.005264475904206606,0.0005906691433535864,0.00012191475945177999,1.3592788066257855e-05,8.423267022165254e-07,1.4080471085603768e-07,0.00010699645490461051,0.00016162473177336643,0.00016002761016960685,0.0002384385331611063
0.3206030150753769,1559.5611285266457,olmon,0.32585078369905957,10.68692789968652,1.186908469087031,0.08932814709938178,0.0059801218316982594,0.0006629972835853042,1.1870351980024358,0.08934258678297044,0.005981079536212335,0.0006631553852812416,0.00012672891540477238,1.4439683588662877e-05,9.577045140757648e-07,1.5810169593736406e-07,0.00010677227326741728,0.00016164763355718158,0.0001601479938083121,0.0002384650734651494
0.3246231155778895,1540.2476780185757,olmon,0.3191866873065015,10.551733746130031,1.2338516553011971,0.09474481402878913,0.006785092949128305,0.000742506666168141,1.2339826920692682,0.09476008777258602,0.006786177239934741,0.0007426833128438519,0.0001310367680711355,1.52737437968814e-05,1.0842908064363777e-06,1.7664667571087086e-07,0.00010620139585511839,0.0001612092857371626,0.00015980485670069985,0.00023790584483570027
0.32864321608040203,1521.4067278287462,olmon,0.3127782874617737,10.419847094801224,1.279844827378585,0.10039086069626275,0.007687147532277294,0.000830156119980229,1.279980009208541,0.1004070002237534,0.007688373266557933,0.0008303531512507072,0.00013518182995597705,1.6139527490646732e-05,1.2257342806385602e-06,1.970312704782434e-07,0.00010562360925649117,0.00016076690028067026,0.0001594524204839139,0.0002373424296178602
0.3326633165829146,1503.0211480362536,olmon,0.3065271903323262,10.301148036253775,1.3244080121160489,0.10631996497346186,0.008694810040813992,0.0009274270240091831,1.324547624842808,0.10633706449637653,0.008696197708687056,0.0009276472187453453,0.00013961272675921954,1.7099522914676424e-05,1.3876678730644076e-06,2.2019473616219452e-07,0.00010541519341623118,0.00016083078017326824,0.00015959726164811033,0.00023742540433026484
0.33668341708542715,1485.0746268656717,olmon,0.30047462686567167,10.175522388059703,1.368106836330424,0.11244229841644342,0.00982288227536694,0.0010335530720316586,1.3682502506537315,0.11246033258997423,0.00982444639718791,0.0010337978820324342,0.00014341432330744475,1.8034173530814823e-05,1.5641218209690166e-06,2.4481000077559295e-07,0.00010482684502338634,0.00016038602718723444,0.00015923247139909224,0.00023686253507463253
0.3407035175879397,1467.551622418879,olmon,0.2946920353982301,10.052861356932153,1.410501253712272,0.11880818061725534,0.011082197158769149,0.0011500166179937274,1.4106482720371647,0.11882718245410635,0.011083957664516343,0.0011502883629480457,0.00014701832489261157,1.9001836851009757e-05,1.76050574719408e-06,2.7174495431832313e-07,0.00010423126140843674,0.00015993710830590724,0.00015885890874996954,0.00023629654569026873
0.34472361809045227,1450.4373177842565,olmon,0.2890443148688046,9.936886297376093,1.4513577462368485,0.12544476064025684,0.01248515379181133,0.0012780714015901981,1.4515083627522747,0.12546479239071598,0.012487134896985465,0.0012783730076472456,0.00015061651542613852,2.003175045914296e-05,1.981105174134884e-06,3.0160605704750675e-07,0.00010377628521752435,0.00015968582790467308,0.00015867687392318998,0.00023598529524425894
0.3487437185929648,1433.7175792507205,olmon,0.2836268011527378,9.821651296829971,1.490822548978843,0.13232396837802268,0.014048026545296457,0.0014180048808964754,1.4909764581023317,0.13234505116346465,0.014050251526339085,0.0014183388775970932,0.00015390912348878238,2.1082785441967067e-05,2.224981042627666e-06,3.3399670061780296e-07,0.00010323772174911382,0.00015932703425080053,0.0001583838865518539,0.0002355398807983279
0.3527638190954774,1417.3789173789173,olmon,0.27809268660968656,9.704181623931625,1.5289845759594543,0.1394291559347273,0.01578841513622714,0.00157025632447476,1.5291412997695963,0.13945128391492642,0.015790906941783867,0.001570624957995954,0.0001567238101420898,2.2127980199126984e-05,2.49180555672579e-06,3.6863352119399437e-07,0.00010250189086684797,0.00015870411070612828,0.00015782493272603683,0.0002347600932715872
0.35678391959798994,1401.4084507042253,olmon,0.2726428450704225,9.587996478873238,1.5656535576011474,0.14678396750603734,0.017723051074876338,0.0017361382562329159,1.5658127948111464,0.1468071600601333,0.01772583689535148,0.0017365443137036596,0.00015923720999899693,2.3192554095968765e-05,2.7858204751408933e-06,4.06057470743763e-07,0.00010170654243776378,0.00015800468191469778,0.0001571862803628653,0.00023388544621142626
0.36080402010050255,1385.7938718662951,olmon,0.2673148690807799,9.474400417827297,1.6007379712203489,0.15440105934731096,0.019870587302087597,0.0019168404618807847,1.6008994948573352,0.1544253470644624,0.019873697873263076,0.0019172871061741825,0.0001615236369862938,2.4287717151433297e-05,3.1105711754790544e-06,4.466442933977969e-07,0.00010090573216249353,0.00015730278829758748,0.00015654148154706322,0.00023301067682990893
0.3648241206030151,1370.5234159779613,olmon,0.26210358953168045,9.36330785123967,1.6342169473943025,0.16228428291049832,0.022251820489740008,0.0021134309953133174,1.6343805315585984,0.16230969637943676,0.022255289341680657,0.0021139215986575757,0.00016358416429596012,2.5413468938445538e-05,3.4688519406494978e-06,4.906033442583606e-07,0.00010009941737343314,0.00015659846093944515,0.00015589070306624734,0.000232135965331401
0.36884422110552767,1355.5858310626702,olmon,0.25700588555858306,9.254636920980925,1.6660800490455145,0.17043736453730102,0.024889304514961463,0.002327034228275548,1.6662454700479803,0.17046393431224302,0.024893168183662096,0.002327572381587337,0.00016542100246574876,2.656977494200352e-05,3.863668700632844e-06,5.381533117886257e-07,9.928754777450056e-05,0.00015589172605510806,0.00015523409656988666,0.00023126145084141067
0.37286432160804023,1340.9703504043125,olmon,0.2523008086253369,9.151695417789757,1.6961425843227849,0.1788934698065111,0.02780437190498848,0.0025596522567561046,1.6963098331119133,0.1789212646250133,0.02780867485641845,0.0025602425860422823,0.000167248789128438,2.7794818502180352e-05,4.302951429967228e-06,5.903292861777175e-07,9.86053829874303e-05,0.00015537078313838327,0.00015475808785291137,0.00023062870537181987
0.3768844221105528,1326.6666666666665,olmon,0.24799999999999994,9.051666666666664,1.7245338974875188,0.18763527014917283,0.031024829595641092,0.002812058446391204,1.7247028055211258,0.18766433218468537,0.03102961717148139,0.002812705349024592,0.0001689080336069182,2.9062035512533724e-05,4.787575840298208e-06,6.469026333881522e-07,9.794416558178477e-05,0.0001548857818118575,0.00015431433154336648,0.00023004594169027357
