x,fano_profile
1.42316,0.5452995587940351
1.42334,0.5461745603014698
1.42352,0.5470464303440703
1.4237,0.5479151841354412
1.42388,0.5487808368060566
1.4240599999999999,0.5496434034036255
1.42424,0.5505028988934596
1.42442,0.551359338158833
1.4245999999999999,0.552212736001354
1.42478,0.5530631071413371
1.42496,0.5539104662181684
1.4251399999999999,0.5547548277906819
1.42532,0.5555962063375349
1.4255,0.5564346162575787
1.4256799999999998,0.5572700718702371
1.42586,0.5581025874158869
1.42604,0.5589321770562296
1.4262199999999998,0.5597588548746738
1.4264,0.5605826348767182
1.42658,0.5614035309903253
1.42676,0.5622215570663068
1.4269399999999999,0.5630367268787038
1.42712,0.5638490541251703
1.4273,0.5646585524273524
1.4274799999999999,0.5654652353312717
1.42766,0.5662691163077115
1.42784,0.5670702087525942
1.4280199999999998,0.5678685259873656
1.4282,0.5686640812593828
1.42838,0.5694568877422891
1.42856,0.5702469585364016
1.42874,0.5710343066690912
1.42892,0.5718189450951692
1.4291,0.5726008866972624
1.4292799999999999,0.5733801442861983
1.42946,0.574156730601389
1.42964,0.5749306583112054
1.4298199999999999,0.575701940013361
1.43,0.5764705882352935
