mu,phi_rad,weight,dx,dy,dz,Efarx_re,Efarx_im,Efary_re,Efary_im,Efarz_re,Efarz_im
-0.94457502307323260,5.8904862254808620,0.012223450841608260,0.30330562035884207,-0.12563330149661775,-0.94457502307323260,4.0354847638360174e-08,-1.6389698837358222e-07,-7.5731673104983850e-10,-5.5671892603054040e-09,1.3058778813044726e-08,-5.1887306110747200e-08
-0.94457502307323260,6.0868357663302240,0.012223450841608260,0.32198752915644720,-0.064047301691235720,-0.94457502307323260,4.0587568725090280e-08,-1.6218997738413658e-07,-4.0865696284769795e-10,-3.0124492353974085e-09,1.3863233755051029e-08,-5.5083195676258010e-08
-0.86563120238783180,0.0000000000000000,0.018684330076766138,0.50068215611563060,0.0000000000000000,-0.86563120238783180,5.4391776701131980e-08,-1.3876332247500700e-07,2.6129998469944530e-12,1.0857072551673228e-12,3.1460270792643405e-08,-8.0260877028121820e-08
-0.86563120238783180,0.19634954084936207,0.018684330076766138,0.49106168887876280,0.097678243064327760,-0.86563120238783180,5.4378921201311960e-08,-1.4018247320344485e-07,6.6382738637979250e-11,7.1355526269837944e-09,3.0855968407934020e-08,-7.8718573926889200e-08
-0.86563120238783180,0.39269908169872414,0.018684330076766138,0.46256999632885190,0.19160276602628326,-0.86563120238783180,5.4342681177526585e-08,-1.4422384477898425e-07,1.2045053007858690e-10,1.3183857880943754e-08,2.9065926018049643e-08,-7.4151162222435420e-08
-0.86563120238783180,0.58904862254808620,0.018684330076766138,0.41630199823226580,0.27816410214191770,-0.86563120238783180,5.4288547287604230e-08,-1.5027217508025093e-07,1.5659394307759888e-10,1.7225201869667664e-08,2.6158934044972554e-08,-6.6734163224451600e-08
-0.86563120238783180,0.78539816339744830,0.018684330076766138,0.35403574780846410,0.35403574780846403,-0.86563120238783180,5.4224742865998160e-08,-1.5740665957210270e-07,1.6931757383454760e-10,1.8644324434036640e-08,2.2246704845011210e-08,-5.6752606598211956e-08
-0.86563120238783180,0.98174770424681030,0.018684330076766138,0.27816410214191780,0.41630199823226580,-0.86563120238783180,5.4160970035975600e-08,-1.6454113445115294e-07,1.5669113743658450e-10,1.7225171755183630e-08,1.7479578362094776e-08,-4.4590078779469840e-08
-0.86563120238783180,1.1780972450961724,0.018684330076766138,0.19160276602628330,0.46256999632885190,-0.86563120238783180,5.4106929989840436e-08,-1.7058943443782247e-07,1.2064308346315294e-10,1.3183788763339818e-08,1.2040743551257090e-08,-3.0713983391480785e-08
-0.86563120238783180,1.3744467859455345,0.018684330076766138,0.097678243064327800,0.49106168887876280,-0.86563120238783180,5.4070844217397950e-08,-1.7463075157736534e-07,6.6665318338833110e-11,7.1354291112784880e-09,6.1391985793883700e-09,-1.5657579222460300e-08
-0.86563120238783180,1.5707963267948966,0.018684330076766138,3.0657939993860120e-17,0.50068215611563060,-0.86563120238783180,5.4058202643848520e-08,-1.7604982067179697e-07,2.9749450491264794e-12,8.8925147616958880e-13,1.7207118891078294e-12,5.1434415168488890e-13
-0.86563120238783180,1.7671458676442586,0.018684330076766138,-0.097678243064327740,0.49106168887876280,-0.86563120238783180,5.4070929104300006e-08,-1.7463058883922740e-07,-6.0738293184846850e-11,-7.1336740578236826e-09,-6.1358458312772010e-09,1.5658556478751490e-08
-0.86563120238783180,1.9634954084936207,0.018684330076766138,-0.19160276602628323,0.46256999632885190,-0.86563120238783180,5.4107090287697895e-08,-1.7058910818247667e-07,-1.1478754554128472e-10,-1.3182101235929491e-08,-1.2037649990587980e-08,3.0714812945821800e-08
-0.86563120238783180,2.1598449493429825,0.018684330076766138,-0.27816410214191760,0.41630199823226594,-0.86563120238783180,5.4161191393521180e-08,-1.6454064364629992e-07,-1.5096278389137740e-10,-1.7223587649842520e-08,-1.7476894596424506e-08,4.4590682895780240e-08
-0.86563120238783180,2.3561944901923450,0.018684330076766138,-0.35403574780846403,0.35403574780846410,-0.86563120238783180,5.4225012887073400e-08,-1.5740600390760105e-07,-1.6377930895694300e-10,-1.8642866889591270e-08,-2.2244550178418336e-08,5.6752934560241214e-08
-0.86563120238783180,2.5525440310417070,0.018684330076766138,-0.41630199823226590,0.27816410214191770,-0.86563120238783180,5.4288861082802720e-08,-1.5027135633960638e-07,-1.5131138076095540e-10,-1.7223877800540180e-08,-2.6157387444488870e-08,6.6734194952898050e-08
-0.86563120238783180,2.7488935718910690,0.018684330076766138,-0.46256999632885190,0.19160276602628332,-0.86563120238783180,5.4343042765862547e-08,-1.4422286867999162e-07,-1.1548430461035379e-10,-1.3182655850868659e-08,-2.9065019994077753e-08,7.4150906684256840e-08
-0.86563120238783180,2.9452431127404310,0.018684330076766138,-0.49106168887876280,0.097678243064327960,-0.86563120238783180,5.4379339896818110e-08,-1.4018135188894025e-07,-6.1780270055308200e-11,-7.1344423834129540e-09,-3.0855686583849380e-08,7.8718063099701100e-08
-0.86563120238783180,3.1415926535897930,0.018684330076766138,-0.50068215611563060,6.1315879987720240e-17,-0.86563120238783180,5.4392259932842270e-08,-1.3876207773427120e-07,1.5976968637688710e-12,-1.9921512221339537e-14,-3.1460550294460676e-08,8.0260157068543900e-08
-0.86563120238783180,3.3379421944391554,0.018684330076766138,-0.49106168887876280,-0.097678243064327820,-0.86563120238783180,5.4379870941570950e-08,-1.4018111146632135e-07,6.4976538223707100e-11,7.1344666807799920e-09,-3.0856348507298690e-08,7.8717923969247070e-08
-0.86563120238783180,3.5342917352885173,0.018684330076766138,-0.46256999632885193,-0.19160276602628320,-0.86563120238783180,5.4344093799988740e-08,-1.4422241845895404e-07,1.1868790280722390e-10,1.3182863002745115e-08,-2.9066290737466883e-08,7.4150620246319600e-08
-0.86563120238783180,3.7306412761378790,0.018684330076766138,-0.41630199823226594,-0.27816410214191760,-0.86563120238783180,5.4290406889105640e-08,-1.5027075206335664e-07,1.5454148748178660e-10,1.7224359659618872e-08,-2.6159168828968230e-08,6.6733749500716600e-08
-0.86563120238783180,3.9269908169872414,0.018684330076766138,-0.35403574780846414,-0.35403574780846403,-0.86563120238783180,5.4227008888247614e-08,-1.5740531635204765e-07,1.6707193658884796e-10,1.8643676385028210e-08,-2.2246713182303095e-08,5.6752322279209126e-08
-0.86563120238783180,4.1233403578366040,0.018684330076766138,-0.27816410214191770,-0.41630199823226580,-0.86563120238783180,5.4163568296900560e-08,-1.6453994586394158e-07,1.5436934132112587e-10,1.7224734434216804e-08,-1.7479296688508920e-08,4.4589907153606890e-08
-0.86563120238783180,4.3196898986859650,0.018684330076766138,-0.19160276602628354,-0.46256999632885176,-0.86563120238783180,5.4109751112689730e-08,-1.7058846283682763e-07,1.1836761242406217e-10,1.3183555900924186e-08,-1.2040152041053625e-08,3.0713892768279376e-08
