x_alaee,epsilon_r,m_real,m_imag,grid_Nu,grid_Ntheta,grid_Nphi,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.2884422110552764,6.25,2.5,0.0,60,61,120,0.40318441091267226,0.04952098837530876,0.000935467255686676,1.8801464340022496e-05,8.035531234851234e-08,2.8651866990081487e-09,5.584953342895396e-09,1.1934999975213864e-11,1.9930159539569836e-07,5.7858023986102316e-08,5.970264220999246e-06,6.347913830330263e-07
0.29246231155778896,6.25,2.5,0.0,60,61,120,0.43723482252029955,0.06031452121450409,0.0010755759205964205,2.3094058165810763e-05,8.405158857804906e-08,5.465597086029561e-09,6.572836670120166e-09,1.857003042481163e-11,1.9223439692189738e-07,9.061825379179768e-08,6.111030110527414e-06,8.041049010847231e-07
0.2964824120603015,6.25,2.5,0.0,60,61,120,0.4732500074212199,0.07353883250190003,0.0012344662117708427,2.8303666167050576e-05,8.726174494100292e-08,9.019985952596343e-09,7.733983211450843e-09,2.728597333633855e-11,1.8438822500280844e-07,1.2265607896354874e-07,6.265081694210983e-06,9.640447099747637e-07
0.3005025125628141,6.25,2.5,0.0,60,61,120,0.5112462159211649,0.08977558303300527,0.001414382139252915,3.461443436477783e-05,8.985168886699313e-08,1.3818117330921531e-08,9.098777794137175e-09,3.8590052648616174e-11,1.7575029462787773e-07,1.5391841230347377e-07,6.4330820326444315e-06,1.1148555907133283e-06
0.3045226130653267,6.25,2.5,0.0,60,61,120,0.5512289408825143,0.10975560527790876,0.0016178067825203379,4.2245580747765564e-05,9.167436487711456e-08,2.0233563824412215e-08,1.0702531729345904e-08,5.309174482020411e-11,1.663090284847343e-07,1.8435104105253568e-07,6.615501089248074e-06,1.2567423764356176e-06
0.30854271356783924,6.25,2.5,0.0,60,61,120,0.5931922262021633,0.1343986639319061,0.0018474852607143957,5.1457828104893854e-05,9.257013344754483e-08,2.8747693420205778e-08,1.25858678557203e-08,7.151982356497742e-11,1.5605416745640443e-07,2.1389860903438246e-07,6.812478488628117e-06,1.389874497282842e-06
0.3125628140703518,6.25,2.5,0.0,60,61,120,0.6371181132182302,0.1648629998233489,0.002106449758900823,6.256099975795868e-05,9.236741116414038e-08,3.998004138860978e-08,1.4794797332118997e-08,9.474163750885448e-11,1.449768823969422e-07,2.4250457492648763e-07,7.023619330405359e-06,1.5143904565341222e-06
0.31658291457286436,6.25,2.5,0.0,60,61,120,0.6829762483432563,0.20260578068757384,0.00239804679217435,7.592299171482004e-05,9.088358343678493e-08,5.472610284384949e-08,1.7380182825918467e-08,1.2378484443519543e-10,1.3306988575866226e-07,2.7011118772621126e-07,7.247693768478223e-06,1.6304026416568377e-06
0.3206030150753769,6.25,2.5,0.0,60,61,120,0.7307236722105924,0.24945427304353895,0.002725966906222856,9.198037585048975e-05,8.792533601198471e-08,7.400375617860888e-08,2.0396041406148258e-08,1.598603033124311e-10,1.2032636792271396e-07,2.9666252384280234e-07,7.482186950466102e-06,1.7379857352094818e-06
0.3246231155778895,6.25,2.5,0.0,60,61,120,0.7803048064935025,0.3076844747619013,0.003094277031674362,0.00011125093831314403,8.329348499813705e-08,9.910281090208528e-08,2.3896071205987968e-08,2.0439485035592987e-10,1.067447943596445e-07,3.220922312005815e-07,7.722726667393345e-06,1.8372449615122937e-06
0.32864321608040203,6.25,2.5,0.0,60,61,120,0.831651649432877,0.38009760369503304,0.00350745572906186,0.0001343485172996902,7.67799210876774e-08,1.3164369577767232e-07,2.792660233879446e-08,2.5905396019510266e-10,9.232220491782086e-08,3.4634169987978595e-07,7.962131770527515e-06,1.928227158116776e-06
0.3326633165829146,6.25,2.5,0.0,60,61,120,0.8846841850802728,0.4700728344587861,0.003970431584601944,0.0001620005771381056,6.817273867643081e-08,1.7362050819258457e-07,3.251470945438151e-08,3.25780353458956e-10,7.705883587930669e-08,3.6934796341954053e-07,8.189279939374442e-06,2.0109867159373797e-06
0.33668341708542715,6.25,2.5,0.0,60,61,120,0.9393110046563485,0.5815537383383208,0.0044886250403252765,0.0001950690440501638,5.72577575352895e-08,2.2741472527343376e-07,3.7648382528697455e-08,4.0683025099240953e-10,6.095718432040072e-08,3.910466416972286e-07,8.387579262972198e-06,2.0855748868218364e-06
0.3407035175879397,6.25,2.5,0.0,60,61,120,0.9954301314216389,0.7188928988319042,0.005067993970089697,0.00023457503692380678,4.382102036792901e-08,2.957324582997245e-07,4.3245841941340346e-08,5.04814717426031e-10,4.4022194080309666e-08,4.1137189854597733e-07,8.533200951309447e-06,2.1520440129931325e-06
0.34472361809045227,6.25,2.5,0.0,60,61,120,1.0529300334428149,0.8864351337460555,0.0057150833441132615,0.0002817282584680629,2.7651456457888912e-08,3.8139453284458114e-07,4.911148156899747e-08,6.227452558618327e-10,2.6261436993404647e-08,4.302563766119999e-07,8.593383621148027e-06,2.2104514321575264e-06
0.3487437185929648,6.25,2.5,0.0,60,61,120,1.1116908019228842,1.0876796395826371,0.0064370793620475335,0.00033796197419861524,8.543707963326597e-09,4.86879515815275e-07,5.487937035971585e-08,7.640840126409143e-10,7.685327505532481e-09,4.476311591707808e-07,8.525580492571218e-06,2.2608630510637995e-06
0.3527638190954774,6.25,2.5,0.0,60,61,120,1.171585466685854,1.3238719187919783,0.00724186848095904,0.00040497470627707274,1.3698956191632305e-08,6.13516541125847e-07,5.995407044694784e-08,9.3279896659507e-10,1.1692664975232929e-08,4.6342568952315957e-07,8.278880921021368e-06,2.303356483022966e-06
0.35678391959798994,6.25,2.5,0.0,60,61,120,1.2324814152633687,1.592031669381619,0.008138101822233013,0.00048478001582094257,3.926163905099145e-08,7.603032980973978e-07,6.347467812646557e-08,1.133424580156573e-09,3.185576659856672e-08,4.775677203057172e-07,7.799751661963703e-06,2.3380238317185364e-06
0.36080402010050255,6.25,2.5,0.0,60,61,120,1.2942418780671172,1.882834204796061,0.009135265506907304,0.0005797660530789317,6.831479959501507e-08,9.225576484972464e-07,6.434756950890463e-08,1.3711283065962615e-09,5.278364450928119e-08,4.899832359691974e-07,7.043913799657275e-06,2.3649738407367008e-06
0.3648241206030151,6.25,2.5,0.0,60,61,120,1.3567274395165696,2.1794035316614933,0.010243757525243367,0.0006927669354423803,1.0101123448791327e-07,1.0910020509236062e-06,6.139880695532618e-08,1.6517836194966315e-09,7.445212580384372e-08,5.005963736968887e-07,5.993813775564003e-06,2.3843337107958483e-06
0.36884422110552767,6.25,2.5,0.0,60,61,120,1.4197975338102438,2.45851044713654,0.011474971763861735,0.0008271484887725039,1.3748307603478338e-07,1.2521921690655802e-06,5.3658408747520037e-08,1.982050022047467e-09,9.683288361454551e-08,5.093293513337716e-07,4.676147424705459e-06,2.3962502482192915e-06
0.37286432160804023,6.25,2.5,0.0,60,61,120,1.483311884271225,2.6950597183792797,0.012841389781810927,0.000986911484048459,1.7783884098676594e-07,1.3909274327872367e-06,4.0694405675084644e-08,2.369460822210581e-09,1.1989310150763828e-07,5.161023725896308e-07,3.169013270965242e-06,2.40089060602163e-06
0.3768844221105528,6.25,2.5,0.0,60,61,120,1.5471318467643682,2.868741849314506,0.014356680905007494,0.0011768162528396947,2.2216053308099504e-07,1.4941377166621805e-06,2.2823644826516776e-08,2.822519372521967e-09,1.435951082299687e-07,5.208335280576712e-07,1.5897602838466751e-06,2.3984425226636754e-06
0.38090452261306534,6.25,2.5,0.0,60,61,120,1.611121620393111,2.9696668397694106,0.016035811308974548,0.0014025335160068348,2.7050077022749974e-07,1.5544393696664827e-06,1.0503200045808292e-09,3.3508045244740048e-09,1.678959627998073e-07,5.234387020105784e-07,6.549840560840825e-08,2.3891140508843618e-06
0.38492462311557796,6.25,2.5,0.0,60,61,120,1.675149292292428,2.999973182807525,0.017895163009353024,0.001670827468778049,3.228799598797849e-07,1.5714811247846683e-06,2.325195635685673e-08,3.965086331535542e-09,1.927470128182271e-07,5.238314497607484e-07,1.2993413992638373e-06,2.3731329627423872e-06
0.3889447236180905,6.25,2.5,0.0,60,61,120,1.7390876875498174,2.971063916740751,0.019952663936919874,0.001989778709221518,3.792834337712492e-07,1.5506670716369797e-06,4.873529970209067e-08,4.677452846487545e-09,2.1809338264295624e-07,5.21922888824761e-07,2.442540044690037e-06,2.350745748917955e-06
0.3929648241206031,6.25,2.5,0.0,60,61,120,1.8028149997942158,2.898714001024475,0.022227930388112317,0.002369056578939492,4.396585489008231e-07,1.5004376452409929e-06,7.436032396432313e-08,5.501449112238488e-09,2.438734180556749e-07,5.176215618553003e-07,3.345344074103381e-06,2.322216335692673e-06
0.39698492462311563,6.25,2.5,0.0,60,61,120,1.8662151824778999,2.7986786600793767,0.024742423138499333,0.002820253042092069,5.039116610650041e-07,1.4296589814222216e-06,9.94955292772659e-08,6.452229423057482e-09,2.700180567929867e-07,5.108332984052768e-07,4.021236263938133e-06,2.287824563373277e-06
0.4010050251256282,6.25,2.5,0.0,60,61,120,1.9291780850430884,2.6841087901750917,0.02751961851993773,0.0033572935467885527,5.719048690178141e-07,1.345976726518927e-06,1.2387627302407056e-07,7.546724084626227e-09,2.964501012078918e-07,5.014610646523769e-07,4.501360195912565e-06,2.2478645204731773e-06
0.40502512562814075,6.25,2.5,0.0,60,61,120,1.9915993217545567,2.564705605103967,0.030585195866287482,0.003996944642346019,6.434525079423992e-07,1.2551798298510164e-06,1.475028471725759e-07,8.803821956171465e-09,3.2308341783545423e-07,4.89404792917396e-07,4.822664417801799e-06,2.2026428023479174e-06
0.4090452261306533,6.25,2.5,0.0,60,61,120,2.0533798637834697,2.4469514079534185,0.03396724290840233,0.00475944380910193,7.183171479852035e-07,1.1612287806883614e-06,1.7053673958405957e-07,1.0244569813994131e-08,3.4982197494855435e-07,4.7456121353282215e-07,5.020598340803312e-06,2.152476691835332e-06
0.41306532663316586,6.25,2.5,0.0,60,61,120,2.1144253469982597,2.3347825944154668,0.03769648090346254,0.005669284464356079,7.962050605492266e-07,1.0665844039081662e-06,1.932211920047111e-07,1.1892390044954126e-08,3.7655874750912274e-07,4.568236542530033e-07,5.125682742349404e-06,2.097692410091687e-06
