x_alaee,branch,l,m,got_re,got_im,target_re,target_im,rel
0.18743718592964823,a_E,1,-1,0.009098366570757351,-0.09495040860094213,0.009098368702891041,-0.09495045228874528,4.585587983807745e-07
0.18743718592964823,a_E,1,1,-0.009098366570757351,0.09495040860094213,-0.009098368702891041,0.09495045228874528,4.585587983807745e-07
0.18743718592964823,a_E,2,-1,2.5020906113837145e-06,-0.0015817593244771483,2.501906702357037e-06,-0.0015817396887035141,1.2414565075888657e-05
0.18743718592964823,a_E,2,1,-2.502090611383758e-06,0.0015817593244771481,-2.501906702357037e-06,0.0015817396887035141,1.2414565075751834e-05
0.18743718592964823,a_M,1,-1,-9.499821945449863e-05,0.009746253769123825,-9.499806307228873e-05,0.009746232012439538,2.2322691271948537e-06
0.18743718592964823,a_M,1,1,-9.499821945449868e-05,0.009746253769123825,-9.499806307228873e-05,0.009746232012439538,2.232269127194894e-06
0.19236180904522612,a_E,1,-1,0.010720054842817127,-0.10298120037648749,0.010720057455861921,-0.10298124986620107,4.786531349931038e-07
0.19236180904522612,a_E,1,1,-0.010720054842817127,0.10298120037648749,-0.010720057455861921,0.10298124986620107,4.786531349931038e-07
0.19236180904522612,a_E,2,-1,3.241122530205197e-06,-0.0018002636115662428,3.240879162761924e-06,-0.0018002412781247341,1.24065210234293e-05
0.19236180904522612,a_E,2,1,-3.2411225302052255e-06,0.001800263611566243,-3.240879162761924e-06,0.0018002412781247341,1.2406521023549914e-05
0.19236180904522612,a_M,1,-1,-0.00012598824245028972,0.011223756432031337,-0.00012598804793240514,0.011223732665391818,2.1174718764234725e-06
0.19236180904522612,a_M,1,1,-0.00012598824245028972,0.011223756432031337,-0.00012598804793240514,0.011223732665391818,2.1174718764234725e-06
0.19236180904522612,a_M,2,-1,-1.0246165070348097e-08,0.00010343181100413698,-1.0698568708178667e-08,0.00010343388513306118,2.0524165754320248e-05
0.19236180904522612,a_M,2,1,-1.0246165070343882e-08,0.00010343181100413697,-1.0698568708178667e-08,0.00010343388513306118,2.0524165754456945e-05
0.19728643216080402,a_E,1,-1,0.012580538232855647,-0.11145518810863246,0.012580541402572086,-0.11145524384518772,4.977274724605101e-07
0.19728643216080402,a_E,1,1,-0.012580538232855647,0.11145518810863246,-0.012580541402572086,0.11145524384518772,4.977274724605101e-07
0.19728643216080402,a_E,2,-1,4.1711957148201425e-06,-0.002042293179889178,4.170875355867774e-06,-0.002042267847190113,1.2405166063120487e-05
0.19728643216080402,a_E,2,1,-4.171195714819947e-06,0.002042293179889178,-4.170875355867774e-06,0.002042267847190113,1.2405166063119275e-05
0.19728643216080402,a_M,1,-1,-0.00016620452338550324,0.012890978445469485,-0.00016620428392171267,0.012890952643529444,2.001474023358176e-06
0.19728643216080402,a_M,1,1,-0.00016620452338550335,0.012890978445469485,-0.00016620428392171267,0.012890952643529444,2.0014740233582544e-06
