panel,channel,x_alaee,grid_coarse,grid_refined,coarse,refined,relative_difference
a,MQ,0.4452261306532663,40x30x60,60x61x120,0.023685697909048876,0.023682921318518794,0.00011724020414286867
a,ED,0.44924623115577894,40x30x60,60x61x120,2.61569465951425,2.615702980908069,3.181322145549937e-06
a,MD,0.44924623115577894,40x30x60,60x61x120,1.6822327858589954,1.6822460571242885,7.88901554380471e-06
a,EQ,0.44924623115577894,40x30x60,60x61x120,0.09359876670868471,0.09361913773254896,0.00021759465380299662
a,MQ,0.44924623115577894,40x30x60,60x61x120,0.02850865430128502,0.028504875275659584,0.00013257471183049233
a,ED,0.4532663316582915,40x30x60,60x61x120,2.6641158421008897,2.664130227072068,5.399500006438017e-06
a,MD,0.4532663316582915,40x30x60,60x61x120,1.6418399238539716,1.641859740446259,1.2069601196232484e-05
a,EQ,0.4532663316582915,40x30x60,60x61x120,0.1032797248841146,0.10330129195654687,0.0002087783417204569
a,MQ,0.4532663316582915,40x30x60,60x61x120,0.03439130877908503,0.03438629203585845,0.00014589369570145862
a,ED,0.45728643216080406,40x30x60,60x61x120,2.7105634171673723,2.710584009721835,7.59709139768545e-06
a,MD,0.45728643216080406,40x30x60,60x61x120,1.6057892184640599,1.6058160674691184,1.671985079890009e-05
a,EQ,0.45728643216080406,40x30x60,60x61x120,0.11391090742132975,0.11393370859254123,0.0002001266481460878
a,MQ,0.45728643216080406,40x30x60,60x61x120,0.04159437657424864,0.04158782811058566,0.0001574610639816339
a,ED,0.4613065326633166,40x30x60,60x61x120,2.7548286009709724,2.754855595282487,9.798811800068511e-06
a,MD,0.4613065326633166,40x30x60,60x61x120,1.5736259193159152,1.5736604113117652,2.1918322150060452e-05
a,EQ,0.4613065326633166,40x30x60,60x61x120,0.12558284253036162,0.12560691458484932,0.00019164593420089917
a,MQ,0.4613065326633166,40x30x60,60x61x120,0.05045232564931556,0.05044387608130339,0.0001675043368702885
a,ED,0.4653266331658292,40x30x60,60x61x120,2.7966676467463256,2.796701308126126,1.2036101139090046e-05
a,MD,0.4653266331658292,40x30x60,60x61x120,1.544944261870935,1.5449871528276666,2.7761367887817443e-05
a,EQ,0.4653266331658292,40x30x60,60x61x120,0.13839467569502853,0.13842004912443615,0.00018330747292833065
a,MQ,0.4653266331658292,40x30x60,60x61x120,0.06139760214008115,0.06138678456198288,0.0001762199824516181
a,ED,0.46934673366834173,40x30x60,60x61x120,2.835796105021024,2.8358367986987236,1.4349795347255786e-05
a,MD,0.46934673366834173,40x30x60,60x61x120,1.5193833327204052,1.5194355529208752,3.4368157550108715e-05
a,EQ,0.46934673366834173,40x30x60,60x61x120,0.15245500527703656,0.15248169711959614,0.00017504948504500038
a,MQ,0.46934673366834173,40x30x60,60x61x120,0.07499404827641452,0.0749802683265688,0.0001837810153693269
a,ED,0.4733668341708543,40x30x60,60x61x120,2.8718828427125134,2.87193107469825,1.679426994657742e-05
a,MD,0.4733668341708543,40x30x60,60x61x120,1.496622559850974,1.496685251550946,4.1887029959711545e-05
a,EQ,0.4733668341708543,40x30x60,60x61x120,0.16788280000093594,0.16791080254997723,0.0001667703841326655
a,MQ,0.4733668341708543,40x30x60,60x61x120,0.09198348154315518,0.09196597694543077,0.0001903377564813968
a,ED,0.47738693467336685,40x30x60,60x61x120,2.9045439928265084,2.9046004685403832,1.9443539476936393e-05
a,MD,0.47738693467336685,40x30x60,60x61x120,1.4763772327340203,1.4764517997459554,5.05041965798814e-05
a,EQ,0.47738693467336685,40x30x60,60x61x120,0.18480840410258453,0.18483766803321824,0.00015832233194183875
a,MQ,0.47738693467336685,40x30x60,60x61x120,0.11335131077962321,0.11332909555303756,0.0001960240349332752
a,ED,0.48140703517587946,40x30x60,60x61x120,2.9333370959355496,2.933402805512898,2.2400461752031704e-05
a,MD,0.48140703517587946,40x30x60,60x61x120,1.4583942693116008,1.4584824420916196,6.045515357207564e-05
a,EQ,0.48140703517587946,40x30x60,60x61x120,0.20337463858878732,0.20340504691788297,0.00014949643362549098
a,MQ,0.48140703517587946,40x30x60,60x61x120,0.14041994942429523,0.1403917363312834,0.00020095978402350536
a,ED,0.485427135678392,40x30x60,60x61x120,2.9577558119204435,2.957832155563092,2.5810674383580916e-05
a,MD,0.485427135678392,40x30x60,60x61x120,1.4424483321949586,1.4425522534676942,7.203986717694728e-05
a,EQ,0.485427135678392,40x30x60,60x61x120,0.2237380061512356,0.22376933387847514,0.00014000009159681153
a,MQ,0.485427135678392,40x30x60,60x61x120,0.1749831519077317,0.17494724332873662,0.00020525375714323685
a,ED,0.4894472361809046,40x30x60,60x61x120,2.9772257266620805,2.9773147005055183,2.9883923060820343e-05
a,MD,0.4894472361809046,40x30x60,60x61x120,1.4283383293610925,1.4284606667299264,8.56427983515948e-05
a,EQ,0.4894472361809046,40x30x60,60x61x120,0.2460700082649169,0.246101859323033,0.0001294222571243845
a,MQ,0.4894472361809046,40x30x60,60x61x120,0.21950093559596415,0.21945506820959873,0.00020900581945826615
a,ED,0.49346733668341713,40x30x60,60x61x120,2.9911019530353973,2.991206426994716,3.492703090496851e-05
a,MD,0.49346733668341713,40x30x60,60x61x120,1.4158842964884246,1.416028389882755,0.00010175883150361425
a,EQ,0.49346733668341713,40x30x60,60x61x120,0.27055858379004927,0.2705902917453119,0.0001171806832319144
a,MQ,0.49346733668341713,40x30x60,60x61x120,0.27738427261218784,0.27732539397404604,0.0002123088596326374
a,ED,0.4974874371859297,40x30x60,60x61x120,2.998669422010125,2.998793557896914,4.139527593089905e-05
a,MD,0.4974874371859297,40x30x60,60x61x120,1.4049246385032788,1.4050946908009687,0.00012102550725106095
a,EQ,0.4974874371859297,40x30x60,60x61x120,0.29740967984340233,0.2974401502824337,0.00010244225267650764
a,MQ,0.4974874371859297,40x30x60,60x61x120,0.3534117238529274,0.35333566822802587,0.0002152503461735317
a,ED,0.5015075376884423,40x30x60,60x61x120,2.9991469626744216,2.999296845768282,4.9972744135574735e-05
a,MD,0.5015075376884423,40x30x60,60x61x120,1.3953137013715573,1.3955150177192712,0.00014425953512341058
a,EQ,0.5015075376884423,40x30x60,60x61x120,0.32684896815325964,0.3268764269221519,8.400351518405122e-05
a,MQ,0.5015075376884423,40x30x60,60x61x120,0.45433511039683155,0.4542361261978466,0.00021791353279956944
a,ED,0.5055276381909548,40x30x60,60x61x120,2.991696452991221,2.9918810440688093,6.169733183547136e-05
a,MD,0.5055276381909548,40x30x60,60x61x120,1.3869196509573936,1.387158920146013,0.00017248866380379093
a,EQ,0.5055276381909548,40x30x60,60x61x120,0.35912372374266865,0.35914531371021347,6.0114852458386934e-05
a,MQ,0.5055276381909548,40x30x60,60x61x120,0.5897393416600293,0.5896094045431475,0.00022037829770114813
a,ED,0.5095477386934674,40x30x60,60x61x120,2.97543844861797,2.97567099949592,7.815073574643408e-05
a,MD,0.5095477386934674,40x30x60,60x61x120,1.3796226596853944,1.379908234869267,0.0002069523006359022
a,EQ,0.5095477386934674,40x30x60,60x61x120,0.39450488606032585,0.394516024503275,2.8233182576468432e-05
a,MQ,0.5095477386934674,40x30x60,60x61x120,0.7731912320544514,0.77301906402403,0.0002227215840255962
a,ED,0.5135678391959799,40x30x60,60x61x120,2.949475727532252,2.94977580769221,0.0001017298193223514
a,MD,0.5135678391959799,40x30x60,60x61x120,1.373313460481747,1.3736555036564884,0.0002490021507073125
a,EQ,0.5135678391959799,40x30x60,60x61x120,0.43328931704928614,0.43328269273063175,1.5288675881890267e-05
a,MQ,0.5135678391959799,40x30x60,60x61x120,1.0235490682532251,1.0233188037211682,0.00022501739557560262
a,ED,0.5175879396984925,40x30x60,60x61x120,2.9129261212209583,2.9133222615415915,0.00013597545519168118
a,MD,0.5175879396984925,40x30x60,60x61x120,1.3678924535017511,1.368302592105062,0.00029974261956185677
a,EQ,0.5175879396984925,40x30x60,60x61x120,0.4758022245211461,0.475766315536072,7.547609803700826e-05
a,MQ,0.5175879396984925,40x30x60,60x61x120,1.3657588601968433,1.3654484442055108,0.00022733629574212203
a,ED,0.521608040201005,40x30x60,60x61x120,2.8649659461668073,2.865498303975806,0.00018578193128224722
a,MD,0.521608040201005,40x30x60,60x61x120,1.3632697772137097,1.3637594822910797,0.000359084636058636
a,EQ,0.521608040201005,40x30x60,60x61x120,0.5223995388973578,0.522316699628184,0.00015859969484571527
a,MQ,0.521608040201005,40x30x60,60x61x120,1.8289900699456623,1.8285699663032964,0.0002297443631403312
a,ED,0.5256281407035177,40x30x60,60x61x120,2.804885553356073,2.805606293433398,0.00025689280745197415
a,MD,0.5256281407035177,40x30x60,60x61x120,1.3593669848872634,1.3599432150512132,0.0004237163416621842
a,EQ,0.5256281407035177,40x30x60,60x61x120,0.5734695104703311,0.5733143439747054,0.0002706482006886487
a,MQ,0.5256281407035177,40x30x60,60x61x120,2.4368809381698266,2.436314978354277,0.00023230157864560544
a,ED,0.5296482412060302,40x30x60,60x61x120,2.732158799240854,2.7331245533110144,0.00035335164985088807
a,MD,0.5296482412060302,40x30x60,60x61x120,1.3561205011818611,1.3567769607362605,0.0004838374864820692
a,EQ,0.5296482412060302,40x30x60,60x61x120,0.6294317682895603,0.6291721676247227,0.0004126067206971348
a,MQ,0.5296482412060302,40x30x60,60x61x120,3.181343336299783,3.1805957065563253,0.00023505965939548702
a,ED,0.5336683417085428,40x30x60,60x61x120,2.6465253557680986,2.6477739087513643,0.00047154818587005125
a,MD,0.5336683417085428,40x30x60,60x61x120,1.3534839639780556,1.3541892000073579,0.00052078101737811
a,EQ,0.5336683417085428,40x30x60,60x61x120,0.6907316078620127,0.690336955557817,0.0005716806858134529
a,MQ,0.5336683417085428,40x30x60,60x61x120,3.9787313987094985,3.977784449662377,0.00023805941702096113
a,ED,0.5376884422110553,40x30x60,60x61x120,2.5480701963178483,2.5495837857196157,0.0005936613694537919
a,MD,0.5376884422110553,40x30x60,60x61x120,1.3514206636889718,1.352112998674343,0.0005120392940900081
a,EQ,0.5376884422110553,40x30x60,60x61x120,0.7578317456931754,0.7572903492586989,0.000714912628962521
a,MQ,0.5376884422110553,40x30x60,60x61x120,4.646832839743205,4.645711700374847,0.00024132779661440587
a,ED,0.5417085427135679,40x30x60,60x61x120,2.437264014542791,2.438950362082348,0.0006914234769899961
a,MD,0.5417085427135679,40x30x60,60x61x120,1.3498808439567511,1.3504853627001232,0.00044763072601055546
a,EQ,0.5417085427135679,40x30x60,60x61x120,0.8312145124519194,0.8305491489886839,0.0008011126903755215
a,MQ,0.5417085427135679,40x30x60,60x61x120,4.981678842910731,4.980459253748724,0.00024487483982306885
a,ED,0.5457286432160804,40x30x60,60x61x120,2.3149526618848424,2.3166783117919616,0.0007448811077203078
a,MD,0.5457286432160804,40x30x60,60x61x120,1.348784518127979,1.34924666133102,0.000342519434204153
a,EQ,0.5457286432160804,40x30x60,60x61x120,0.9114028326893151,0.9106646183667417,0.0008106324849837077
a,MQ,0.5457286432160804,40x30x60,60x61x120,4.911905082183198,4.910683839836027,0.00024869089255228716
a,ED,0.5497487437185931,40x30x60,60x61x120,2.182347714213094,2.1839983544228487,0.0007557882112923564
a,MD,0.5497487437185931,40x30x60,60x61x120,1.3480359264188104,1.3483401078856962,0.0002255969878125207
a,EQ,0.5497487437185931,40x30x60,60x61x120,0.9989771217354375,0.9982203855227776,0.0007580853122565868
a,MQ,0.5497487437185931,40x30x60,60x61x120,4.543241134028532,4.542093145319305,0.00025274442255988585
a,ED,0.5537688442211055,40x30x60,60x61x120,2.041042516437868,2.0425539839162643,0.0007399889992127715
a,MD,0.5537688442211055,40x30x60,60x61x120,1.3475507637784931,1.3477112890715532,0.0001191095558535282
a,EQ,0.5537688442211055,40x30x60,60x61x120,1.094565211028206,1.0938284154372866,0.000673593390444957
a,MQ,0.5537688442211055,40x30x60,60x61x120,4.044512463505293,4.0434733684780895,0.00025698080153166767
a,ED,0.5577889447236182,40x30x60,60x61x120,1.8930015135101674,1.8943530646957758,0.0007134631926838946
a,MD,0.5577889447236182,40x30x60,60x61x120,1.347265097140184,1.3473077348248326,3.164658195483457e-05
a,EQ,0.5577889447236182,40x30x60,60x61x120,1.1988192086621754,1.1981223824833118,0.000581598498660282
a,MQ,0.5577889447236182,40x30x60,60x61x120,3.540169707924932,3.539244824237222,0.00026132232542273306
a,ED,0.5618090452261306,40x30x60,60x61x120,1.7404894395991843,1.7416848550428732,0.000686355766502554
a,MD,0.5618090452261306,40x30x60,60x61x120,1.3471286540182152,1.3470785216144785,3.7215650708069264e-05
a,EQ,0.5618090452261306,40x30x60,60x61x120,1.312397014322056,1.3117475996860435,0.000495075909548428
a,MQ,0.5618090452261306,40x30x60,60x61x120,3.089562473987776,3.0887418891744542,0.0002656695971255579
a,ED,0.5658291457286433,40x30x60,60x61x120,1.5859557685932844,1.5870088365099686,0.0006635551689807068
a,MD,0.5658291457286433,40x30x60,60x61x120,1.3470967527661506,1.3469739029331604,9.120431563123858e-05
a,EQ,0.5658291457286433,40x30x60,60x61x120,1.435947495414656,1.4353464642810303,0.0004187359279327794
a,MQ,0.5658291457286433,40x30x60,60x61x120,2.709295481782934,2.7085644288681032,0.00026990419981860286
a,ED,0.5698492462311558,40x30x60,60x61x120,1.4318996848857293,1.4328264989343664,0.000646843179775392
a,MD,0.5698492462311558,40x30x60,60x61x120,1.347125888392501,1.346944961342127,0.00013432401142345957
a,EQ,0.5698492462311558,40x30x60,60x61x120,1.570092401557948,1.5695381663383547,0.00035311993774977897
a,MQ,0.5698492462311558,40x30x60,60x61x120,2.396212307413255,2.395556182807316,0.00027389238901932573
a,ED,0.5738693467336684,40x30x60,60x61x120,1.2807343303805905,1.2815500613186674,0.0006365189801774947
a,MD,0.5738693467336684,40x30x60,60x61x120,1.3471720541701893,1.3469432769570189,0.0001698491815388332
a,EQ,0.5738693467336684,40x30x60,60x61x120,1.7154007668673408,1.7148911971058802,0.00029714407673240103
a,MQ,0.5738693467336684,40x30x60,60x61x120,2.140533194070573,2.139939383627235,0.00027748937557826604
a,ED,0.577889447236181,40x30x60,60x61x120,1.1346645618389561,1.1353824579647467,0.0006322945371883056
a,MD,0.577889447236181,40x30x60,60x61x120,1.347190265172374,1.3469206076746396,0.00020020296385536522
a,EQ,0.577889447236181,40x30x60,60x61x120,1.8723537044655902,1.8718870203702223,0.0002493121060670026
a,MQ,0.577889447236181,40x30x60,60x61x120,1.9316593522012409,1.931117589323639,0.000280543702049563
a,ED,0.5819095477386935,40x30x60,60x61x120,0.995589372022684,0.9962206974632374,0.0006337204619025988
a,MD,0.5819095477386935,40x30x60,60x61x120,1.3471344520841706,1.3468285767584969,0.0002271078375912486
a,EQ,0.5819095477386935,40x30x60,60x61x120,2.041298097375238,2.0408731901031545,0.00020819876224743028
a,MQ,0.5819095477386935,40x30x60,60x61x120,1.760236795661627,1.7597389633095948,0.00028290124979438343
a,ED,0.5859296482412061,40x30x60,60x61x120,0.8650362042453362,0.8655905019000992,0.0006403693819955714
a,MD,0.5859296482412061,40x30x60,60x61x120,1.3469574043094803,1.3466183636344187,0.000251771908223935
a,EQ,0.5859296482412061,40x30x60,60x61x120,2.2223878165091815,2.222004298033824,0.00017260024010616032
a,MQ,0.5859296482412061,40x30x60,60x61x120,1.6186268214609163,1.6181666010539237,0.00028440854402310433
a,ED,0.5899497487437186,40x30x60,60x61x120,0.7441296190713528,0.744615039524118,0.000651907934971955
a,MD,0.5899497487437186,40x30x60,60x61x120,1.3466106675136356,1.3462403939057965,0.0002750427111793701
a,EQ,0.5899497487437186,40x30x60,60x61x120,2.415511409596399,2.4151695404487565,0.0001415507863596717
a,MQ,0.5899497487437186,40x30x60,60x61x120,1.5007935235937782,1.5003660464805637,0.0002849152140020685
a,ED,0.5939698492462312,40x30x60,60x61x120,0.6335921543381718,0.6340157552283281,0.0006681236020762593
a,MD,0.5939698492462312,40x30x60,60x61x120,1.3460443800975943,1.3456440246889596,0.0002975195529346932
a,EQ,0.5939698492462312,40x30x60,60x61x120,2.6202060085869006,2.619906569961755,0.00011429362732960295
a,MQ,0.5939698492462312,40x30x60,60x61x120,1.4020283411220569,1.4016298918483556,0.00028427566793385716
a,ED,0.5979899497487438,40x30x60,60x61x120,0.5337716966446947,0.5341396861731582,0.0006889387513966015
a,MD,0.5979899497487438,40x30x60,60x61x120,1.3452070549855295,1.3447772213997968,0.0003196318162537402
a,EQ,0.5979899497487438,40x30x60,60x61x120,2.835558706539121,2.835302842870653,9.02420949886668e-05
a,MQ,0.5979899497487438,40x30x60,60x61x120,1.3186681944450236,1.3182959733017434,0.0002823502087683113
a,ED,0.6020100502512563,40x30x60,60x61x120,0.4446877347140485,0.44500565960226474,0.0007144288647933181
a,MD,0.6020100502512563,40x30x60,60x61x120,1.344045315976956,1.343586222099839,0.0003416929033401951
a,EQ,0.6020100502512563,40x30x60,60x61x120,3.060099046727028,3.059888085761391,6.894401354709572e-05
a,MQ,0.6020100502512563,40x30x60,60x61x120,1.247855842826161,1.2475077807823252,0.000279005910181649
a,ED,0.6060301507537689,40x30x60,60x61x120,0.36608848274769684,0.3663613693265856,0.0007448563132907256
a,MD,0.6060301507537689,40x30x60,60x61x120,1.3425035957177003,1.3420151854404312,0.00036393796625244714
a,EQ,0.6060301507537689,40x30x60,60x61x120,3.2916896739775314,3.291524923093839,5.005305672652548e-05
a,MQ,0.6060301507537689,40x30x60,60x61x120,1.1873502699482166,1.187024885576897,0.0002741175650765171
a,ED,0.6100502512562815,40x30x60,60x61x120,0.29751169238099917,0.297744150450322,0.0007807309361787155
a,MD,0.6100502512562815,40x30x60,60x61x120,1.3405237995052226,1.3400058181355194,0.00038655158260721253
a,EQ,0.6100502512562815,40x30x60,60x61x120,3.527426577938032,3.5273090930125934,3.330723856072745e-05
a,MQ,0.6100502512562815,40x30x60,60x61x120,1.1353813559673778,1.1350776444952018,0.00026756889596841023
a,ED,0.614070351758794,40x30x60,60x61x120,0.23834351892802666,0.23853981637278968,0.0008229127017363122
a,MD,0.614070351758794,40x30x60,60x61x120,1.338044936780531,1.3374969777565104,0.00040968991566592516
a,EQ,0.614070351758794,40x30x60,60x61x120,3.7635653368075186,3.763495661087272,1.851356465404111e-05
a,MQ,0.614070351758794,40x30x60,60x61x120,1.0905400000902914,1.0902573465470158,0.0002592539680386586
a,ED,0.6180904522613067,40x30x60,60x61x120,0.18787159868972034,0.18803571263846766,0.0008727807417246461
a,MD,0.6180904522613067,40x30x60,60x61x120,1.3350027203571277,1.3344242464901512,0.00043350071650604093
a,EQ,0.6180904522613067,40x30x60,60x61x120,3.995494466726429,3.99547234104288,5.537689079107223e-06
a,MQ,0.6180904522613067,40x30x60,60x61x120,1.0516953963021016,1.0514335069601919,0.0002490783679387281
a,ED,0.6221105527638191,40x30x60,60x61x120,0.14533017737999998,0.14546582582955156,0.0009325107720525619
a,MD,0.6221105527638191,40x30x60,60x61x120,1.3313291320193372,1.3307194713505577,0.0004581436447764563
a,EQ,0.6221105527638191,40x30x60,60x61x120,4.2177798892389795,4.217803940914224,5.702416608562546e-06
a,MQ,0.6221105527638191,40x30x60,60x61x120,1.0179326913708195,1.017691539984669,0.00023695921276310576
a,ED,0.6261306532663318,40x30x60,60x61x120,0.10993650214631287,0.11004715883253424,0.0010055387835115794
a,MD,0.6261306532663318,40x30x60,60x61x120,1.3269519518944106,1.3263102662159636,0.00048381264534563877
a,EQ,0.6261306532663318,40x30x60,60x61x120,4.4243035912685915,4.424371016562981,1.523952085779215e-05
a,MQ,0.6261306532663318,40x30x60,60x61x120,0.9885058168802668,0.9882856046491698,0.00022282246150413237
a,ED,0.6301507537688442,40x30x60,60x61x120,0.08091867808633676,0.08100757292444644,0.0010973645413692474
a,MD,0.6301507537688442,40x30x60,60x61x120,1.3217942462069816,1.321119470975518,0.0005107601895877558
a,EQ,0.6301507537688442,40x30x60,60x61x120,4.6085126003775665,4.6086188632133425,2.305741458122677e-05
a,MQ,0.6301507537688442,40x30x60,60x61x120,0.9628015977620541,0.9626027287601003,0.00020659509474891898
a,ED,0.6341708542713569,40x30x60,60x61x120,0.05753580960417089,0.05760591850016251,0.001217043279874492
a,MD,0.6341708542713569,40x30x60,60x61x120,1.3157738182450358,1.3150645633657054,0.0005393308428258077
a,EQ,0.6341708542713569,40x30x60,60x61x120,4.763780037709336,4.763918613737633,2.9088664087837547e-05
a,MQ,0.6341708542713569,40x30x60,60x61x120,0.9403122588479538,0.9401353338465094,0.0001881909923760829
a,ED,0.6381909547738693,40x30x60,60x61x120,0.039091568268228974,0.039145594902342346,0.0013801459461314466
a,MD,0.6381909547738693,40x30x60,60x61x120,1.3088025928754163,1.3080570186864142,0.0005699860008784968
a,EQ,0.6381909547738693,40x30x60,60x61x120,4.883858816004296,4.884021014216052,3.3209974175741296e-05
a,MQ,0.6381909547738693,40x30x60,60x61x120,0.9206142062455759,0.9204600445987083,0.00016748325771680307
a,ED,0.642211055276382,40x30x60,60x61x120,0.024942419335740193,0.024982776359182206,0.0016153938562228941
a,MD,0.642211055276382,40x30x60,60x61x120,1.3007859597894993,1.3000016142737991,0.0006033419551854297
a,EQ,0.642211055276382,40x30x60,60x61x120,4.963384065518186,4.963558958240521,3.523534701733743e-05
a,MQ,0.642211055276382,40x30x60,60x61x120,0.9033515287449236,0.9032212262535958,0.00014426420409572344
a,ED,0.6462311557788945,40x30x60,60x61x120,0.014501696644004566,0.014530493023881846,0.0019817895944722053
a,MD,0.6462311557788945,40x30x60,60x61x120,1.2916220460938717,1.2907956755967271,0.0006402024059791545
a,EQ,0.6462311557788945,40x30x60,60x61x120,4.998359128097113,4.99853361267391,3.4907152840664546e-05
a,MQ,0.6462311557788945,40x30x60,60x61x120,0.888223062897153,0.8881181011837683,0.00011818440953381787
a,ED,0.6502512562814071,40x30x60,60x61x120,0.007240581804907022,0.007259625709941726,0.0026232626578286964
a,MD,0.6502512562814071,40x30x60,60x61x120,1.2812009221288865,1.2803282632600175,0.0006815899436969452
a,EQ,0.6502512562814071,40x30x60,60x61x120,4.98654982580683,4.986708832092707,3.1886017658263834e-05
a,MQ,0.6502512562814071,40x30x60,60x61x120,0.8749721664172688,0.8748945934282768,8.86655256241271e-05
a,ED,0.6542713567839197,40x30x60,60x61x120,0.0026868781344304847,0.0026977064494328666,0.004013896695342181
a,MD,0.6542713567839197,40x30x60,60x61x120,1.2694037344354199,1.2684793027680537,0.0007287715813328151
a,EQ,0.6542713567839197,40x30x60,60x61x120,4.927718752118034,4.9278456039049425,2.5741834688954198e-05
a,MQ,0.6542713567839197,40x30x60,60x61x120,0.8633785560106325,0.8633312665847973,5.4775527848395754e-05
a,ED,0.6582914572864322,40x30x60,60x61x120,0.0004222960150055928,0.0004262446230633755,0.009263713473743029
a,MD,0.6582914572864322,40x30x60,60x61x120,1.256101759863072,1.2551186631371345,0.0007832699447558327
a,EQ,0.6582914572864322,40x30x60,60x61x120,4.823656458520355,4.823733406020597,1.595185591032763e-05
a,MQ,0.6582914572864322,40x30x60,60x61x120,0.8532517174332975,0.8532388791182213,1.5046565962307789e-05
a,ED,0.6623115577889448,40x30x60,60x61x120,7.880248225900313e-05,7.713806857122194e-05,0.021577072366602366
a,MD,0.6623115577889448,40x30x60,60x61x120,1.2411553658643633,1.2401051966251904,0.000846838834343097
a,EQ,0.6623115577889448,40x30x60,60x61x120,4.678003857153795,4.678012841208166,1.9204851879679814e-06
a,MQ,0.6623115577889448,40x30x60,60x61x120,0.8444254984992662,0.8444531977785751,3.280143811612937e-05
a,ED,0.6663316582914574,40x30x60,60x61x120,0.0013344399988091608,0.0013285891831643884,0.004403780881940575
a,MD,0.6663316582914574,40x30x60,60x61x120,1.2244128325862793,1.2232857607036987,0.0009213479947091866
a,EQ,0.6663316582914574,40x30x60,60x61x120,4.4958991657284795,4.495822989802512,1.694371111582367e-05
a,MQ,0.6663316582914574,40x30x60,60x61x120,0.8367535562248024,0.8368307960643466,9.230042669017575e-05
a,ED,0.6703517587939699,40x30x60,60x61x120,0.003908885442825195,0.0039008305876820637,0.0020649077067244554
a,MD,0.6703517587939699,40x30x60,60x61x120,1.205708909539971,1.2044942557160008,0.0010084347170656155
a,EQ,0.6703517587939699,40x30x60,60x61x120,4.283511843819418,4.283336198733259,4.100660746878788e-05
a,MQ,0.6703517587939699,40x30x60,60x61x120,0.8301053452302274,0.8302456288207577,0.00016896637050599404
a,ED,0.6743718592964825,40x30x60,60x61x120,0.00755888802095705,0.007551872848283026,0.0009289315134085326
a,MD,0.6743718592964825,40x30x60,60x61x120,1.1848627559017748,1.1835507280066748,0.0011085523113231427
a,EQ,0.6743718592964825,40x30x60,60x61x120,4.047537744940416,4.047255151314751,6.982352609363052e-05
a,MQ,0.6743718592964825,40x30x60,60x61x120,0.8243622928857871,0.8245862220827103,0.00027156553302280957
a,ED,0.678391959798995,40x30x60,60x61x120,0.01207356461463102,0.012073415614641023,1.2341162994217869e-05
a,MD,0.678391959798995,40x30x60,60x61x120,1.1616743078748777,1.1602606079059758,0.0012184331341329139
a,EQ,0.678391959798995,40x30x60,60x61x120,3.79472301689821,3.7943412256673397,0.0001006212167444093
a,MQ,0.678391959798995,40x30x60,60x61x120,0.8194136857539174,0.8197533534444671,0.00041435352368183597
a,ED,0.6824120603015076,40x30x60,60x61x120,0.017269282388932092,0.017287010119009304,0.0010254942847357197
a,MD,0.6824120603015076,40x30x60,60x61x120,1.1359164590250361,1.1344141694418348,0.0013242866879390983
a,EQ,0.6824120603015076,40x30x60,60x61x120,3.5314632812859896,3.5310243033690396,0.0001243202762810732
a,MQ,0.6824120603015076,40x30x60,60x61x120,0.815151614464117,0.8156581256578107,0.0006209846720833249
a,ED,0.6864321608040201,40x30x60,60x61x120,0.022983446993542017,0.023040521969009124,0.00247715635712925
a,MD,0.6864321608040201,40x30x60,60x61x120,1.1073159954426246,1.1057862962481526,0.0013833587915333557
a,EQ,0.6864321608040201,40x30x60,60x61x120,3.2634951588849392,3.2631199963648254,0.00011497049465902669
a,MQ,0.6864321608040201,40x30x60,60x61x120,0.8114645423489856,0.8122203570753473,0.000930553783561048
a,ED,0.6904522613065327,40x30x60,60x61x120,0.02906628893697096,0.029204915494221037,0.004746685785737325
a,MD,0.6904522613065327,40x30x60,60x61x120,1.0755062300004041,1.074136586455191,0.0012751111567041006
a,EQ,0.6904522613065327,40x30x60,60x61x120,2.995664871759447,2.995657759891486,2.3740588981768482e-06
a,MQ,0.6904522613065327,40x30x60,60x61x120,0.8082327862024422,0.8093672286056324,0.0014016411377868168
a,ED,0.6944723618090454,40x30x60,60x61x120,0.035373922761796545,0.035671361926165185,0.008338318143958126
a,MD,0.6944723618090454,40x30x60,60x61x120,1.0399318773303166,1.0392099037219482,0.0006947331869938707
a,EQ,0.6944723618090454,40x30x60,60x61x120,2.7317532813351213,2.73280724196223,0.0003856695821517021
a,MQ,0.6944723618090454,40x30x60,60x61x120,0.8053519788157795,0.8070321392368371,0.0020819002606841702
a,ED,0.6984924623115578,40x30x60,60x61x120,0.041795300831888996,0.04234866121901327,0.013066774041863473
a,MD,0.6984924623115578,40x30x60,60x61x120,0.9998521278781022,1.0007397313113218,0.000886947330507716
a,EQ,0.6984924623115578,40x30x60,60x61x120,2.4745735417637618,2.477884541590245,0.0013362203810991086
a,MQ,0.6984924623115578,40x30x60,60x61x120,0.8028839905685925,0.8051537318044665,0.002819015979454208
a,ED,0.7025125628140705,40x30x60,60x61x120,0.048376035827056886,0.04916095961121347,0.015966404853853745
a,MD,0.7025125628140705,40x30x60,60x61x120,0.9552088935901236,0.9584647747862204,0.003396975331537844
a,EQ,0.7025125628140705,40x30x60,60x61x120,2.2272266424494274,2.2334263050089835,0.0027758527539735577
a,MQ,0.7025125628140705,40x30x60,60x61x120,0.8012996963495156,0.8036750581871878,0.0029556246812364275
